scenario_id,S,K,T,sigma,r,moneyness,num_paths,mc_runtime_ms,mc_price
2241,183.856278,155.499743,0.342763,0.182622,0.055536,1.182357,20000,0.325954,31.447174
2242,106.239156,84.736249,1.91889,0.201686,0.016551,1.253763,20000,0.325954,26.643091
2243,120.091821,142.147843,0.259746,0.425916,0.021041,0.844837,20000,0.325954,3.779011
2244,128.968284,168.673278,1.061754,0.56941,0.013434,0.764604,20000,0.325954,18.309422
2245,76.604236,74.055492,1.851026,0.4211,0.069582,1.034417,20000,0.325954,22.51663
2246,101.173701,87.469346,0.440836,0.497686,0.022833,1.156676,20000,0.325954,20.745227
2247,167.892992,139.817996,1.222992,0.105842,0.030488,1.200797,20000,0.325954,33.32049
2248,48.821366,63.977209,0.056773,0.43711,0.057846,0.763106,20000,0.325954,0.008181
2249,106.250953,114.819797,0.804226,0.570686,0.018185,0.925371,20000,0.325954,18.498593
2250,63.533076,51.908803,0.239904,0.402206,0.051334,1.223936,20000,0.325954,13.173137
2251,113.698295,141.129275,1.933394,0.521151,0.000307,0.805632,20000,0.325954,23.513003
2252,235.500315,182.75571,0.156421,0.27509,0.04761,1.288607,20000,0.325954,53.871618
2253,168.904819,164.365873,1.821916,0.328626,0.010256,1.027615,20000,0.325954,32.828184
2254,74.353664,67.171876,0.094702,0.441479,0.022993,1.106917,20000,0.325954,8.558465
2255,145.401502,195.405479,0.48306,0.352759,0.021408,0.744101,20000,0.325954,2.479241
2256,74.319634,62.133968,1.58275,0.287567,0.030359,1.196119,20000,0.325954,18.898001
2257,152.51665,138.192533,1.577118,0.421613,0.013611,1.103653,20000,0.325954,40.164855
2258,76.625746,70.808562,1.059434,0.527267,0.010022,1.082154,20000,0.325954,19.340945
2259,68.194108,86.833411,0.228683,0.479801,0.054881,0.785344,20000,0.325954,1.464496
2260,156.242737,185.873313,0.496909,0.555543,0.076795,0.840587,20000,0.325954,16.087817
2261,126.951313,133.009626,0.719294,0.578164,0.009187,0.954452,20000,0.325954,22.274959
2262,64.46005,52.059396,0.786042,0.413705,0.004355,1.238202,20000,0.325954,16.231249
2263,138.609342,136.253148,1.180397,0.333414,0.002955,1.017293,20000,0.325954,21.238446
2264,205.636286,177.162382,1.402717,0.220186,0.028451,1.160722,20000,0.325954,42.581538
2265,118.181374,167.831582,1.253494,0.236173,0.020285,0.704166,20000,0.325954,2.03191
2266,85.704263,105.536501,0.094622,0.408299,0.045719,0.812082,20000,0.325954,0.258027
2267,47.89114,50.082853,0.605986,0.318988,0.072698,0.956238,20000,0.325954,4.800729
2268,169.458436,157.377179,1.246766,0.203778,0.009675,1.076766,20000,0.325954,23.064641
2269,67.599887,60.548786,0.312791,0.467995,0.073324,1.116453,20000,0.325954,11.717592
2270,120.896331,96.42083,0.299579,0.539608,0.009727,1.25384,20000,0.325954,28.551252
2271,136.922272,133.840053,1.597075,0.52736,0.046196,1.023029,20000,0.325954,40.974891
2272,64.881235,58.894577,1.68012,0.280285,0.061134,1.10165,20000,0.325954,15.412899
2273,79.999916,88.144548,0.563615,0.486065,0.054753,0.907599,20000,0.325954,9.53218
2274,94.460333,87.701426,1.909212,0.194832,0.021416,1.077067,20000,0.325954,15.46982
2275,124.983479,117.885235,1.536311,0.279624,0.033121,1.060213,20000,0.325954,23.394123
2276,173.197976,139.540627,0.920654,0.525623,0.006229,1.241201,20000,0.325954,51.040024
2277,200.284023,175.857943,1.943392,0.225306,0.063449,1.138897,20000,0.325954,51.420529
2278,79.188417,90.636565,0.233635,0.501325,0.044991,0.873692,20000,0.325954,3.942697
2279,168.688378,198.737407,1.098437,0.141487,0.065841,0.8488,20000,0.325954,4.272627
2280,153.423018,148.190576,0.84341,0.566894,0.075512,1.035309,20000,0.325954,37.631114
2281,204.813281,167.661176,1.988163,0.3344,0.050819,1.22159,20000,0.325954,64.962333
2282,130.969356,134.232307,0.224845,0.250647,0.019652,0.975692,20000,0.325954,5.080758
2283,104.883498,122.090729,1.519112,0.24609,0.079176,0.859062,20000,0.325954,11.374856
2284,182.679932,164.864864,1.46114,0.30439,0.072354,1.108059,20000,0.325954,44.955872
2285,146.490237,157.682526,0.73876,0.385422,0.017944,0.92902,20000,0.325954,15.398868
2286,75.054944,102.195867,1.929465,0.199378,0.066745,0.734423,20000,0.325954,3.45035
2287,53.775325,56.442818,0.393715,0.563255,0.010712,0.95274,20000,0.325954,6.560262
2288,93.59044,79.755886,0.959915,0.440545,0.066635,1.173461,20000,0.325954,25.447293
2289,83.901434,80.832506,1.375927,0.559264,0.067294,1.037967,20000,0.325954,24.420324
2290,115.386328,97.713504,1.629137,0.57078,0.043668,1.180864,20000,0.325954,43.071332
2291,69.731432,82.035875,1.336029,0.174226,0.065638,0.850011,20000,0.325954,3.531254
2292,120.379141,99.61431,0.120522,0.120233,0.052663,1.208452,20000,0.325954,21.383823
2293,89.555061,81.650904,0.426353,0.219189,0.040659,1.096804,20000,0.325954,10.781598
2294,115.74011,105.130011,1.392857,0.1943,0.002846,1.100924,20000,0.325954,16.103354
2295,76.017539,84.347727,0.162286,0.248965,0.049514,0.90124,20000,0.325954,0.730104
2296,66.231169,67.525196,1.170145,0.565425,0.006669,0.980836,20000,0.325954,15.470764
2297,117.479464,98.021304,0.06119,0.564113,0.027178,1.198509,20000,0.325954,20.264139
2298,121.360381,116.293335,0.508286,0.504616,0.048384,1.043571,20000,0.325954,20.92604
2299,96.953683,93.913891,0.550952,0.173203,0.069031,1.032368,20000,0.325954,8.81136
2300,134.733375,165.882057,1.531424,0.261295,0.06127,0.812224,20000,0.325954,11.298217
2301,224.310094,183.609341,1.474762,0.33164,0.020223,1.22167,20000,0.320879,60.302388
2302,190.471117,159.007129,1.024411,0.475313,0.025362,1.197878,20000,0.320879,53.003085
2303,113.027829,140.643566,0.139955,0.579704,0.031015,0.803647,20000,0.320879,2.367692
2304,152.658223,163.54759,1.464474,0.579143,0.072576,0.933418,20000,0.320879,44.995256
2305,115.873059,98.169274,1.610029,0.423757,0.045925,1.180339,20000,0.320879,36.746326
2306,76.493166,107.100289,1.145399,0.11885,0.036705,0.71422,20000,0.320879,0.03869
2307,110.124635,120.431463,1.835369,0.142997,0.064449,0.914417,20000,0.320879,9.983733
2308,83.272148,101.430585,1.455699,0.27839,0.056488,0.820977,20000,0.320879,7.220551
2309,51.521569,58.568546,0.705761,0.501831,0.059325,0.87968,20000,0.320879,6.783312
2310,80.586318,97.200223,1.177962,0.594338,0.011007,0.829075,20000,0.320879,15.006413
2311,139.518602,189.2583,0.338819,0.500238,0.02018,0.737186,20000,0.320879,3.715345
2312,79.88679,62.511321,1.07048,0.581127,0.047127,1.277957,20000,0.320879,28.31667
2313,102.113447,126.688115,0.417246,0.306541,0.069329,0.806022,20000,0.320879,2.074739
2314,65.028584,69.262062,0.335995,0.333258,0.069233,0.938877,20000,0.320879,3.918241
2315,185.409554,142.646091,0.87785,0.464212,0.008707,1.299787,20000,0.320879,55.453054
2316,72.958996,68.14104,0.68864,0.449317,0.060088,1.070706,20000,0.320879,14.404603
2317,157.78502,186.202507,0.71734,0.404816,0.035463,0.847384,20000,0.320879,13.108224
2318,107.717026,84.035008,0.681917,0.563119,0.00558,1.281811,20000,0.320879,31.398565
2319,123.153715,152.821404,0.972509,0.476206,0.064498,0.805867,20000,0.320879,16.586755
2320,135.221227,129.056129,0.973212,0.359306,0.026032,1.047771,20000,0.320879,23.682715
2321,135.168951,130.327778,1.660789,0.567406,0.024508,1.037146,20000,0.320879,43.001323
2322,179.353605,145.699007,0.151231,0.169435,0.010146,1.230987,20000,0.320879,33.98558
2323,89.452951,121.187263,1.01827,0.19627,0.014972,0.738138,20000,0.320879,0.671426
2324,160.183237,194.261439,0.141282,0.233381,0.051857,0.824576,20000,0.320879,0.091137
2325,85.423126,121.024967,1.2525,0.199981,0.075646,0.705831,20000,0.320879,1.393833
2326,213.263084,182.160948,0.882647,0.254649,0.072115,1.17074,20000,0.320879,47.00704
2327,86.011167,103.934247,0.367371,0.524178,0.066556,0.827554,20000,0.320879,5.629998
2328,85.686704,102.145205,1.021007,0.257956,0.029331,0.838872,20000,0.320879,4.163852
2329,45.248775,60.970157,0.208967,0.555986,0.004437,0.742146,20000,0.320879,0.782898
2330,76.187094,62.160529,0.113096,0.518635,0.062052,1.225651,20000,0.320879,15.069057
2331,165.618513,143.831156,1.091308,0.309701,0.076918,1.151479,20000,0.320879,39.950841
2332,64.049477,60.298966,0.056187,0.298736,0.025054,1.062199,20000,0.320879,4.242795
2333,59.409992,83.209608,1.066061,0.321258,0.011283,0.71398,20000,0.320879,1.989673
2334,104.237654,107.858475,1.279692,0.300306,0.05379,0.96643,20000,0.320879,15.768185
2335,165.012514,175.967779,1.494215,0.188265,0.064036,0.937743,20000,0.320879,17.58231
2336,130.392537,129.118004,1.795636,0.106336,0.002933,1.009871,20000,0.320879,8.437189
2337,142.007813,150.52759,1.045423,0.299067,0.031937,0.943401,20000,0.320879,15.814184
2338,224.349653,190.479709,0.802511,0.228891,0.058213,1.177814,20000,0.320879,45.897658
2339,98.462561,136.128811,0.157955,0.158026,0.010294,0.723304,20000,0.320879,0.0
2340,110.92804,124.162873,1.476066,0.350366,0.052192,0.893407,20000,0.320879,17.192121
2341,102.124223,123.595865,1.849813,0.205562,0.04241,0.826275,20000,0.320879,6.915076
2342,65.492208,54.804737,0.972887,0.492033,0.009421,1.19501,20000,0.320879,18.172361
2343,92.549858,89.054767,1.254997,0.34288,0.066577,1.039247,20000,0.320879,19.596839
2344,161.947676,136.32587,0.157262,0.267011,0.004177,1.187945,20000,0.320879,25.745742
2345,136.215475,152.11242,0.997917,0.284364,0.070377,0.895492,20000,0.320879,12.972136
2346,47.068543,54.868671,1.755807,0.42389,0.046818,0.85784,20000,0.320879,9.33333
2347,173.170845,182.547647,1.024755,0.324456,0.001389,0.948634,20000,0.320879,19.301301
2348,116.130824,137.147473,1.041427,0.402821,0.010529,0.846759,20000,0.320879,12.083574
2349,47.341468,65.766068,0.404766,0.269668,0.075671,0.719846,20000,0.320879,0.160888
2350,66.502339,63.352769,1.231449,0.102172,0.064056,1.049715,20000,0.320879,8.481008
2351,48.218505,51.716365,1.335591,0.357005,0.053277,0.932365,20000,0.320879,7.768839
2352,161.651784,127.04976,0.456215,0.474177,0.046967,1.27235,20000,0.320879,42.402138
2353,86.983109,97.921706,0.095381,0.589215,0.044305,0.888292,20000,0.320879,2.666681
2354,165.055646,173.369074,0.838766,0.211021,0.01622,0.952048,20000,0.320879,10.198336
2355,150.02466,130.505868,0.302117,0.109043,0.006678,1.149563,20000,0.320879,19.754485
2356,174.786788,153.684655,1.695404,0.310428,0.024198,1.137308,20000,0.320879,41.92127
2357,212.28822,166.082058,0.293632,0.455961,0.020708,1.278213,20000,0.320879,50.680609
2358,251.944488,199.164908,1.332747,0.475863,0.033877,1.265004,20000,0.320879,83.725873
2359,141.018523,110.00152,1.83656,0.269497,0.036684,1.281969,20000,0.320879,42.235668
2360,89.484381,107.10314,0.107429,0.276717,0.004834,0.835497,20000,0.320879,0.085875
2361,123.228083,139.423188,1.602508,0.380537,0.06615,0.883842,20000,0.320879,22.762616
2362,108.621448,112.318966,0.288941,0.438112,0.039947,0.96708,20000,0.320879,9.169401
2363,119.598391,151.043741,1.946172,0.366757,0.059141,0.791813,20000,0.320879,18.550133
2364,183.177751,199.255129,1.839531,0.331808,0.007419,0.919313,20000,0.320879,28.055361
2365,102.250347,146.046882,1.855395,0.355293,0.063055,0.70012,20000,0.320879,10.82093
2366,135.474666,119.225288,1.815165,0.566675,0.055527,1.136291,20000,0.320879,50.408007
2367,113.155581,160.034419,1.193033,0.550692,0.056104,0.70707,20000,0.320879,16.35637
2368,62.066249,54.71789,0.979859,0.452694,0.047026,1.134295,20000,0.320879,15.573923
2369,185.429234,193.875469,0.803943,0.30207,0.011137,0.956435,20000,0.320879,17.467542
2370,117.117321,159.763341,1.048284,0.421718,0.053729,0.733068,20000,0.320879,9.713488
2371,63.607015,76.218232,1.173936,0.251728,0.012818,0.834538,20000,0.320879,3.104665
2372,156.777509,154.985682,1.208309,0.472791,0.058327,1.011561,20000,0.320879,37.837971
2373,147.076712,172.012095,0.938356,0.309434,0.025484,0.855037,20000,0.320879,10.21586
2374,163.19133,134.139301,0.706488,0.294478,0.004082,1.216581,20000,0.320879,33.575237
2375,152.707231,161.248603,1.934806,0.341594,0.040726,0.94703,20000,0.320879,30.488942
2376,105.598693,148.271524,1.194248,0.405887,0.047505,0.712198,20000,0.320879,8.320643
2377,171.475178,198.95416,0.065933,0.406878,0.072644,0.861883,20000,0.320879,0.740004
2378,112.707794,144.492056,0.269482,0.193152,0.07727,0.780028,20000,0.320879,0.049629
2379,120.563379,170.482201,0.678333,0.324198,0.059866,0.70719,20000,0.320879,2.312763
2380,163.412537,146.717402,0.571271,0.210209,0.015721,1.113791,20000,0.320879,21.521632
2381,147.667795,115.793576,0.306166,0.529531,0.033731,1.275268,20000,0.320879,37.327291
2382,122.961585,116.321544,0.254631,0.342242,0.00834,1.057083,20000,0.320879,11.967372
2383,189.496473,147.213253,1.283561,0.361522,0.062438,1.287224,20000,0.320879,61.219863
2384,195.397709,166.326417,1.629979,0.55268,0.046354,1.174785,20000,0.320879,71.49155
2385,70.588091,100.413848,1.124787,0.386456,0.050811,0.702972,20000,0.320879,4.582908
2386,81.210114,110.740312,0.951315,0.243801,0.035985,0.733338,20000,0.320879,1.260976
2387,170.120276,144.382583,0.605549,0.341418,0.03193,1.17826,20000,0.320879,34.458338
2388,101.186184,84.306601,1.134226,0.248988,0.042674,1.200217,20000,0.320879,23.739624
2389,122.557917,116.550345,0.587685,0.494119,0.073446,1.051545,20000,0.320879,23.806829
2390,66.945415,54.992202,0.60942,0.487771,0.061093,1.217362,20000,0.320879,17.854513
2391,86.36075,100.119313,1.460062,0.286943,0.079157,0.862578,20000,0.320879,10.865614
2392,209.365724,199.475466,1.543454,0.193161,0.066015,1.049581,20000,0.320879,36.569633
2393,171.173937,174.342261,0.209067,0.476877,0.026554,0.981827,20000,0.320879,14.109918
2394,197.442299,163.627057,0.444112,0.140153,0.043655,1.20666,20000,0.320879,36.925752
2395,108.216422,143.004082,0.573252,0.34614,0.07842,0.756737,20000,0.320879,3.220699
2396,96.186711,125.083963,0.625499,0.411673,0.072199,0.768977,20000,0.320879,5.283455
2397,228.568762,178.084848,0.506784,0.127265,0.053966,1.283482,20000,0.320879,55.492534
2398,82.999788,112.851357,0.842342,0.434336,0.03552,0.735479,20000,0.320879,5.267535
2399,128.92053,109.933112,1.094861,0.272576,0.051222,1.172718,20000,0.320879,29.423703
2400,147.259344,133.241795,0.296486,0.303334,0.045903,1.105204,20000,0.320879,19.227954
2401,80.086858,73.195133,1.614982,0.293944,0.037128,1.094156,20000,0.298749,17.155925
2402,85.553932,73.587637,1.796705,0.48793,0.066316,1.162613,20000,0.298749,30.860511
2403,46.192482,65.666982,0.299578,0.173551,0.042068,0.703435,20000,0.298749,0.000236
2404,77.202234,63.202548,0.073102,0.162837,0.025478,1.221505,20000,0.298749,14.138514
2405,84.100586,92.548021,1.772693,0.312247,0.045337,0.908724,20000,0.298749,13.069612
2406,156.211108,187.223801,0.534506,0.571146,0.013468,0.834355,20000,0.298749,15.863853
2407,81.307014,98.841321,1.661509,0.438088,0.026917,0.822601,20000,0.298749,13.443119
2408,221.776907,192.616353,0.591099,0.297815,0.045614,1.151392,20000,0.298749,40.209068
2409,173.837437,142.584007,1.531756,0.578038,0.072839,1.219193,20000,0.298749,70.362391
2410,144.589658,124.815203,1.291924,0.344548,0.079752,1.15843,20000,0.298749,39.879181
2411,174.832282,176.109426,0.889469,0.486462,0.075385,0.992748,20000,0.298749,36.385748
2412,84.248961,91.18681,1.049553,0.29938,0.046461,0.923916,20000,0.298749,9.199356
2413,247.323562,199.82158,1.921619,0.149876,0.051794,1.237722,20000,0.298749,67.643302
2414,185.222548,143.873097,1.133081,0.310662,0.042731,1.287402,20000,0.298749,53.484633
2415,112.518748,111.861758,1.301647,0.24889,0.065814,1.005873,20000,0.298749,17.569258
2416,240.997778,189.022023,1.540552,0.215466,0.045488,1.274972,20000,0.298749,68.053459
2417,186.151017,189.703832,1.127288,0.355487,0.015661,0.981272,20000,0.298749,27.68545
2418,146.598028,119.169157,0.498812,0.491469,0.07552,1.230168,20000,0.298749,38.046899
2419,166.625776,182.77605,0.47717,0.539716,0.07026,0.911639,20000,0.298749,20.398053
2420,127.048472,155.444885,0.365391,0.234671,0.03454,0.817322,20000,0.298749,0.878213
2421,101.935245,83.586439,0.702578,0.402438,0.078216,1.219519,20000,0.298749,26.657603
2422,155.343735,143.776314,0.366757,0.428706,0.050403,1.080454,20000,0.298749,23.670974
2423,116.437531,97.403369,0.385931,0.29444,0.041008,1.195416,20000,0.298749,21.751431
2424,111.624259,91.588546,1.153309,0.521748,0.020036,1.218758,20000,0.298749,34.937518
2425,131.349171,142.170115,1.310569,0.312739,0.025127,0.923887,20000,0.298749,15.97455
2426,195.660762,194.912442,1.505061,0.162132,0.012148,1.003839,20000,0.298749,17.317388
2427,131.612716,180.510181,0.269159,0.477458,0.033789,0.729115,20000,0.298749,1.977861
2428,130.47033,112.386212,1.006814,0.380281,0.05109,1.16091,20000,0.298749,32.483431
2429,137.209817,161.660715,1.528776,0.116449,0.032746,0.848752,20000,0.298749,2.566742
2430,115.809146,110.575131,1.951047,0.223769,0.049903,1.047334,20000,0.298749,22.662281
2431,235.802577,194.330388,1.114317,0.184335,0.05838,1.213411,20000,0.298749,55.233039
2432,58.832697,53.377485,1.449788,0.594965,0.031381,1.102201,20000,0.298749,19.809196
2433,145.871219,161.205067,0.189526,0.472308,0.076207,0.90488,20000,0.298749,6.986227
2434,107.63983,138.792619,0.984726,0.466573,0.05461,0.775544,20000,0.298749,11.967019
2435,149.123027,154.216415,0.617465,0.443619,0.005624,0.966972,20000,0.298749,18.797546
2436,49.078651,54.424112,1.02785,0.430894,0.02944,0.901781,20000,0.298749,7.130192
2437,119.868009,155.388814,1.148823,0.387287,0.022428,0.771407,20000,0.298749,9.763218
2438,172.720831,143.379282,0.35188,0.104354,0.030704,1.204643,20000,0.298749,30.994913
2439,87.578395,117.118201,1.507164,0.307874,0.026692,0.747778,20000,0.298749,5.872478
2440,122.368907,130.657724,1.360002,0.410732,0.035204,0.936561,20000,0.298749,22.427376
2441,165.361993,193.497379,1.423577,0.369397,0.022752,0.854596,20000,0.298749,21.078918
2442,151.742562,139.362881,0.763371,0.12786,0.046135,1.088831,20000,0.298749,18.345282
2443,128.370146,106.392904,0.542632,0.50206,0.010258,1.206567,20000,0.298749,30.746734
2444,143.898428,114.617151,0.324063,0.558096,0.022414,1.25547,20000,0.298749,35.884422
2445,92.836164,98.860072,1.688724,0.44084,0.035297,0.939066,20000,0.298749,20.478587
2446,189.582591,156.781551,1.184767,0.596402,0.013015,1.209215,20000,0.298749,62.762389
2447,154.759217,131.965555,0.238775,0.432438,0.066541,1.172724,20000,0.298749,28.161526
2448,130.59688,106.568402,0.571256,0.36738,0.061616,1.225475,20000,0.298749,31.069546
2449,226.033093,189.424576,1.768119,0.171867,0.032771,1.193262,20000,0.298749,51.380637
2450,216.774626,174.153732,1.749781,0.255179,0.001431,1.244731,20000,0.298749,53.127203
2451,163.549597,196.929993,0.525671,0.268066,0.00384,0.830496,20000,0.298749,3.214352
2452,75.526634,74.054249,0.173363,0.464244,0.064175,1.019883,20000,0.298749,6.972479
2453,172.093365,156.890184,0.682809,0.307673,0.0039,1.096903,20000,0.298749,25.555045
2454,73.91879,96.977847,0.740893,0.227115,0.012973,0.762223,20000,0.298749,0.680746
2455,143.910746,134.02992,0.216311,0.357859,0.057041,1.073721,20000,0.298749,16.101357
2456,165.711694,146.467108,1.47464,0.229843,0.056482,1.131392,20000,0.298749,36.672218
2457,186.776108,155.350676,0.498134,0.464802,0.032676,1.202287,20000,0.298749,42.457428
2458,119.568426,93.637772,1.082214,0.420489,0.052614,1.276925,20000,0.298749,36.84915
2459,68.74187,55.715065,0.447235,0.325464,0.053234,1.233811,20000,0.298749,15.283715
2460,61.938412,73.7372,0.33717,0.484241,0.005546,0.839989,20000,0.298749,3.187945
2461,63.722066,56.578618,0.815457,0.37625,0.030769,1.126257,20000,0.298749,12.819502
2462,107.521389,116.586731,1.147509,0.298812,0.072161,0.922244,20000,0.298749,13.732388
2463,144.311601,186.878302,1.531177,0.161635,0.056375,0.772222,20000,0.298749,3.415051
2464,132.567816,178.624944,1.149837,0.580895,0.013809,0.742157,20000,0.298749,19.323559
2465,90.483589,120.791948,0.507,0.573872,0.021711,0.749086,20000,0.298749,6.438825
2466,209.588634,182.072192,1.35145,0.256208,0.072224,1.151129,20000,0.298749,51.361231
2467,151.374783,132.659852,1.182431,0.345518,0.073955,1.141075,20000,0.298749,38.186138
2468,186.084746,155.898057,0.436116,0.316578,0.078083,1.193631,20000,0.298749,38.368773
2469,116.405062,101.592215,1.417618,0.460323,0.041082,1.145807,20000,0.298749,35.381251
2470,249.087325,192.87506,1.656962,0.262448,0.04822,1.291444,20000,0.298749,76.804186
2471,133.318366,118.254297,1.387391,0.338637,0.038999,1.127387,20000,0.298749,32.149026
2472,128.048387,151.079368,1.352002,0.334108,0.040849,0.847557,20000,0.298749,14.267549
2473,92.70007,95.010162,0.258907,0.403713,0.027895,0.975686,20000,0.298749,6.844434
2474,193.603274,161.582507,1.477691,0.316619,0.041408,1.19817,20000,0.298749,51.87661
2475,128.033663,110.783925,1.440073,0.195929,0.056125,1.155706,20000,0.298749,28.225174
2476,142.684511,156.144192,1.189564,0.581146,0.007543,0.9138,20000,0.298749,32.061246
2477,70.374086,64.276352,1.918881,0.353136,0.014779,1.094867,20000,0.298749,17.208107
2478,125.454537,154.6105,1.880693,0.338031,0.037865,0.811423,20000,0.298749,16.321732
2479,237.236351,183.889878,0.915033,0.283238,0.076905,1.2901,20000,0.298749,68.365001
2480,176.594166,176.977035,1.078176,0.177672,0.06654,0.997837,20000,0.298749,19.187498
2481,93.334471,78.7355,0.840823,0.267798,0.013315,1.185418,20000,0.298749,18.44873
2482,75.268477,99.010045,1.523753,0.213958,0.056387,0.760211,20000,0.298749,2.987857
2483,126.595774,106.943399,0.968003,0.148448,0.0441,1.183764,20000,0.298749,24.728215
2484,132.123403,115.062042,0.924261,0.175168,0.052957,1.14828,20000,0.298749,24.07188
2485,144.779512,136.092772,0.454386,0.2023,0.041292,1.06383,20000,0.298749,14.609061
2486,101.191199,84.499321,1.232075,0.257157,0.0758,1.197539,20000,0.298749,26.450589
2487,162.926256,139.914218,1.138446,0.307547,0.048146,1.164472,20000,0.298749,37.932375
2488,94.224911,117.082593,1.158624,0.204841,0.032969,0.804773,20000,0.298749,2.62593
2489,213.914625,172.799778,1.004793,0.300836,0.036653,1.237933,20000,0.298749,52.970981
2490,91.487239,88.60211,0.866856,0.156215,0.02838,1.032563,20000,0.298749,8.009818
2491,187.779644,145.999273,0.700264,0.45117,0.061473,1.286168,20000,0.298749,56.128143
2492,62.453694,65.555326,1.660073,0.118224,0.051878,0.952687,20000,0.298749,5.045323
2493,168.305499,174.868383,0.639613,0.122893,0.052797,0.96247,20000,0.298749,6.377812
2494,148.678219,177.721374,1.157144,0.371278,0.0404,0.83658,20000,0.298749,16.113907
2495,52.483655,64.04591,1.523283,0.316105,0.028758,0.819469,20000,0.298749,5.14614
2496,70.172369,55.608627,1.76878,0.586301,0.036999,1.261897,20000,0.298749,28.858774
2497,101.436599,131.992986,1.304799,0.384113,0.01259,0.7685,20000,0.298749,8.789822
2498,89.554935,95.37356,1.07668,0.184276,0.041085,0.938991,20000,0.298749,5.993972
2499,63.225367,84.01411,1.171316,0.304727,0.036695,0.752557,20000,0.298749,3.159701
2500,68.682554,86.803993,0.307449,0.492851,0.078146,0.791237,20000,0.298749,2.692206
2501,168.129165,199.246425,1.074032,0.132855,0.007179,0.843825,20000,0.323817,1.4291
2502,78.342089,94.912395,1.341908,0.431641,0.018142,0.825415,20000,0.323817,10.586359
2503,184.616508,160.958928,1.223135,0.12116,0.052237,1.146979,20000,0.323817,34.291489
2504,118.002692,118.367195,1.573133,0.583467,0.044345,0.996921,20000,0.323817,35.553272
2505,50.749228,62.783309,0.704071,0.453506,0.001809,0.808324,20000,0.323817,3.767247
2506,83.437802,85.803645,0.651979,0.354175,0.052186,0.972427,20000,0.323817,9.593958
2507,43.879372,52.435955,1.872195,0.141157,0.044453,0.836818,20000,0.323817,1.771012
2508,133.739364,135.145425,0.914215,0.307198,0.043464,0.989596,20000,0.323817,17.365009
2509,111.907816,142.707059,1.077659,0.449746,0.035423,0.784179,20000,0.323817,12.426159
2510,166.075745,189.691063,1.094624,0.246555,0.02845,0.875506,20000,0.323817,10.252555
2511,71.584373,73.091546,0.740811,0.508744,0.031471,0.97938,20000,0.323817,12.269524
2512,213.172554,171.290029,1.941653,0.578396,0.021346,1.244512,20000,0.323817,87.438084
2513,151.90053,152.11007,0.437929,0.355517,0.079954,0.998622,20000,0.323817,17.081524
2514,103.889664,140.687427,0.430145,0.40075,0.060198,0.738443,20000,0.323817,2.3594
2515,69.879857,80.183036,1.522203,0.105454,0.065387,0.871504,20000,0.323817,2.442086
2516,82.736004,104.038319,1.319773,0.418598,0.027729,0.795245,20000,0.323817,9.874561
2517,172.764035,140.965084,0.54768,0.449033,0.05519,1.22558,20000,0.323817,42.113509
2518,68.503733,88.398055,1.219432,0.471717,0.044105,0.774946,20000,0.323817,9.370988
2519,202.964813,170.68974,0.254209,0.155779,0.058092,1.189086,20000,0.323817,34.734395
2520,201.575507,162.499056,0.241091,0.159312,0.00923,1.240472,20000,0.323817,39.452927
2521,79.686104,88.158517,1.608272,0.370215,0.034287,0.903896,20000,0.323817,13.169662
2522,58.435775,76.25339,1.326941,0.406333,0.023908,0.766337,20000,0.323817,6.144034
2523,159.940753,139.211732,0.711759,0.370819,0.045972,1.148903,20000,0.323817,33.108499
2524,75.104325,86.836008,0.160911,0.41848,0.061057,0.864898,20000,0.323817,1.55935
2525,151.455077,130.236773,1.999912,0.192391,0.034951,1.162921,20000,0.323817,34.710908
2526,178.564185,193.255121,0.494949,0.43511,0.061916,0.923982,20000,0.323817,18.445348
2527,197.037623,152.60905,1.090087,0.384512,0.076981,1.291127,20000,0.323817,64.723171
2528,137.706887,107.36401,1.939321,0.376964,0.03138,1.282617,20000,0.323817,47.177756
2529,110.567314,89.869506,1.115194,0.471964,0.005528,1.23031,20000,0.323817,32.25138
2530,145.921654,118.262195,0.398336,0.215811,0.001355,1.233883,20000,0.323817,28.063636
2531,179.414658,186.217914,1.771628,0.243779,0.069976,0.963466,20000,0.323817,30.744213
2532,65.094192,58.6531,1.48055,0.175411,0.070702,1.109817,20000,0.323817,13.380052
2533,134.469591,145.883192,0.123271,0.280617,0.054591,0.921762,20000,0.323817,1.801089
2534,216.051956,183.287432,1.931666,0.304666,0.041733,1.17876,20000,0.323817,60.492196
2535,63.306245,64.23042,1.260041,0.53993,0.019666,0.985612,20000,0.323817,15.111706
2536,190.480442,196.946045,0.931187,0.247849,0.054138,0.967171,20000,0.323817,19.672019
2537,79.816303,112.571235,1.685626,0.426538,0.034787,0.709029,20000,0.323817,9.823953
2538,160.713671,194.225537,0.738929,0.350333,0.052574,0.827459,20000,0.323817,10.012594
2539,81.172518,70.815006,0.309365,0.258934,0.024359,1.146262,20000,0.323817,11.723109
2540,71.146078,78.959325,0.229995,0.391831,0.072525,0.901047,20000,0.323817,2.94582
2541,65.687709,67.390311,0.488714,0.532531,0.00418,0.974735,20000,0.323817,9.068767
2542,72.856029,62.675215,1.409498,0.131508,0.059253,1.162438,20000,0.323817,15.452799
2543,72.238314,62.698334,0.166232,0.53187,0.01229,1.152157,20000,0.323817,11.898496
